CITY,COUNTY,FACILITY_TYPE,SHELTER_TYPE,Risk_Capacity_Spaces,Evacuation_Zone,General_Pop,SPECIAL_NEEDS,Pet_Friendly,rsig_Longitude,rsig_Latitude,Longitude,Latitude,rsisn_Longitude,rsisn_Latitude
DeLand,VOLUSIA,SHELTER,RISK,574,No,Yes, , ,-81.28515200, 29.04179200,,,,
Port Orange,VOLUSIA,SHELTER,RISK,415,No,Yes, , ,-81.09412599, 29.23996199,,,,
Daytona Beach,VOLUSIA,SHELTER,RISK,84,No,Yes, , ,-81.07428201, 29.19849998,,,,
DeLand,VOLUSIA,SHELTER,RISK,145,No,Yes, , ,-81.24313100, 29.01198902,,,,
Ormond Beach,VOLUSIA,SHELTER,RISK,486,No,Yes, , ,-81.09412599, 29.23996199,,,,
Deltona,VOLUSIA,SHELTER,RISK,220,No,Yes, , ,-81.24559604, 28.94662199,,,,
Deltona,VOLUSIA,SHELTER,RISK,220,No,Yes, , ,-81.25065602, 28.89214800,,,,
Deltona,VOLUSIA,SHELTER,RISK,191,No,Yes, , ,-81.24330199, 28.90591901,,,,
DeLand,VOLUSIA,SHELTER,RISK,581,No,Yes, , ,-81.28515200, 29.04179200,,,,
Deltona,VOLUSIA,SHELTER,RISK,437,No,Yes, , ,-81.17226201, 28.89192500,,,,
Ormond Beach,VOLUSIA,SHELTER,RISK,238,No,Yes, , ,-81.13515700, 29.27261298,,,,
Daytona Beach,VOLUSIA,SHELTER,RISK,204,No,Yes, , ,-81.13680698, 29.20729700,,,,
DeLand,VOLUSIA,SHELTER,RISK,353,No,Yes, , ,-81.27169502, 28.99454900,,,,
Deland,VOLUSIA,SHELTER,RISK,346,No,Yes, , ,-81.31441398, 29.00670201,,,,
Deltona,VOLUSIA,SHELTER,RISK,470,No,Yes, , ,-81.17226201, 28.89192500,,,,
Osteen,VOLUSIA,SHELTER,RISK,130,No,Yes, , ,-81.17561704, 28.85477901,,,,
Port Orange,VOLUSIA,SHELTER,RISK,440,E,Yes, , ,-81.04172703, 29.06616700,,,,
Deland,VOLUSIA,SHELTER,RISK,425,No,Yes, ,Yes,-81.22254203, 29.01376598,-81.22254203, 29.01376598,,
Deltona,VOLUSIA,SHELTER,RISK,163,No,Yes, , ,-81.24330199, 28.90591901,,,,
DeLand,VOLUSIA,SHELTER,RISK,687,No,Yes, , ,-81.28515200, 29.04179200,,,,
Ormond Beach,VOLUSIA,SHELTER,RISK,173,No,Yes, , ,-81.09412599, 29.23996199,,,,
Deltona,VOLUSIA,SHELTER,RISK,353,No,Yes, , ,-81.18857001, 28.93412399,,,,
Deltona,VOLUSIA,SHELTER,RISK,353,No,Yes, , ,-81.24330199, 28.90591901,,,,
Deltona,VOLUSIA,SHELTER,RISK,469,No,Yes, , ,-81.17226201, 28.89192500,,,,
Orange City,VOLUSIA,SHELTER,RISK,484,No,Yes, , ,-81.31171702, 28.93989199,,,,
Port Orange,VOLUSIA,SHELTER,RISK,510,E,Yes, , ,-81.04172703, 29.06616700,,,,
Daytona Beach,VOLUSIA,SHELTER,RISK,182,No,Yes, , ,-81.07428201, 29.19849998,,,,
Lake Helen,VOLUSIA,SHELTER,RISK,272,No,Yes, , ,-81.22636904, 28.97137098,,,,
Ormond Beach,VOLUSIA,SHELTER,RISK,251,No,Yes, ,Yes,-81.11411700, 29.27520299,-81.11411700, 29.27520299,,
Deltona,VOLUSIA,SHELTER,RISK,274,No,Yes, , ,-81.25065602, 28.89214800,,,,
Deltona,VOLUSIA,SHELTER,RISK,238,No,Yes, , ,-81.22878403, 28.87277298,,,,
Pierson,VOLUSIA,SHELTER,RISK,171,No,Yes, , ,-81.46135704, 29.24584998,,,,
Deltona,VOLUSIA,SHELTER,RISK,248,No,Yes, , ,-81.16285802, 28.88749999,,,,
DeLand,VOLUSIA,SHELTER,RISK,202,No,Yes, ,Yes,-81.33584097, 29.04012199,-81.33584097, 29.04012199,,
Daytona Beach,VOLUSIA,SHELTER,RISK,208,No,Yes, , ,-81.05137100, 29.19756900,,,,
DeLand,VOLUSIA,SHELTER,RISK,546,No,Yes, , ,-81.29753903, 29.00426602,,,,
Deltona,VOLUSIA,SHELTER,RISK,425,No,Yes, , ,-81.24330199, 28.90591901,,,,
Daytona Beach,VOLUSIA,SHELTER,RISK,113,No,Yes, , ,-81.07428201, 29.19849998,,,,
Daytona Beach,VOLUSIA,SHELTER,RISK,130,No,Yes, , ,-81.07428201, 29.19849998,,,,
Crawfordville,WAKULLA,SHELTER,RISK,107,C,Yes, , ,-84.39221999, 30.18225001,,,,
Crawfordville,WAKULLA,SHELTER,RISK,70,C,Yes, , ,-84.39221999, 30.18225001,,,,
Crawfordville,WAKULLA,SHELTER,RISK,84,C,Yes, , ,-84.39221999, 30.18225001,,,,
Crawfordville,WAKULLA,SHELTER,RISK,74,C,Yes, , ,-84.39221999, 30.18225001,,,,
Crawfordville,WAKULLA,SHELTER,RISK,88,C,Yes, , ,-84.39221999, 30.18225001,,,,
DeFuniak Springs,WALTON,SHELTER,RISK,91,No,Yes, , ,-86.33210170, 30.74001073,,,,
Freeport,WALTON,SHELTER,RISK,1441,No,Yes, , ,-86.11786388, 30.54479458,,,,
DeFuniak Springs,WALTON,SHELTER,RISK,296,No,Yes, , ,-86.33204047, 30.74002186,,,,
DeFuniak Springs,WALTON,SHELTER,RISK,285,No,Yes, , ,-86.12377702, 30.74155702,,,,
DeFuniak Springs,WALTON,SHELTER,RISK,798,No,Yes, , ,-86.33195551, 30.73990256,,,,
DeFuniak Springs,WALTON,SHELTER,RISK,626,No,Yes, , ,-86.12377702, 30.74155702,,,,
DeFuniak Springs,WALTON,SHELTER,RISK,401,No,Yes, , ,-86.13311203, 30.72852299,,,,
Laurel Hill,WALTON,SHELTER,RISK,199,No,Yes, , ,-86.30472697, 30.97383100,,,,
DeFuniak Springs,WALTON,SHELTER,RISK,337,No,Yes, , ,-86.33201675, 30.73989142,,,,
Freeport,WALTON,SHELTER,RISK,1513,No,Yes, , ,-86.11786388, 30.54479458,,,,
DeFuniak Springs,WALTON,SHELTER,RISK,52,No,Yes, , ,-86.33074297, 30.74354801,,,,
Santa Rosa Beach,WALTON,SHELTER,RISK,953,C,Yes, , ,-86.18025604, 30.37899101,,,,
DeFuniak Springs,WALTON,SHELTER,RISK,677,No,Yes, , ,-86.12377702, 30.74155702,,,,
Santa Rosa Beach,WALTON,SHELTER,RISK,1506,C,Yes, , ,-86.18025604, 30.37899101,,,,
DeFuniak Springs,WALTON,SHELTER,RISK,156,No,Yes, , ,-86.12377702, 30.74155702,,,,
Laurel Hill,WALTON,SHELTER,RISK,287,No,Yes, , ,-86.30472697, 30.97383100,,,,
Vernon,WASHINGTON,SHELTER,RISK,137,No,Yes, , ,-85.69135336, 30.60849389,,,,
Vernon,WASHINGTON,SHELTER,RISK,167,No,Yes, , ,-85.69135336, 30.60849389,,,,
Vernon,WASHINGTON,SHELTER,RISK,239,No,Yes, , ,-85.69135336, 30.60849389,,,,
Chipley,WASHINGTON,SHELTER,RISK,427,No,Yes, , ,-85.55634700, 30.76465448,,,,
Chipley,WASHINGTON,SHELTER,RISK,552,No,Yes, , ,-85.55720923, 30.76466276,,,,
Vernon,WASHINGTON,SHELTER,RISK,388,No,Yes, , ,-85.69324541, 30.61050740,,,,
Chipley,WASHINGTON,SHELTER,RISK,837,No,Yes, , ,-85.55720923, 30.76466276,,,,
Vernon,WASHINGTON,SHELTER,RISK,352,No,Yes, , ,-85.69324541, 30.61050740,,,,
Vernon,WASHINGTON,SHELTER,RISK,507,No,Yes, , ,-85.69135336, 30.60849389,,,,
Vernon,WASHINGTON,SHELTER,RISK,174,No,Yes, , ,-85.69135336, 30.60849389,,,,
Chipley,WASHINGTON,SHELTER,RISK,171,No,Yes, , ,-85.55720923, 30.76466276,,,,
Vernon,WASHINGTON,SHELTER,RISK,91,No,Yes, , ,-85.69135336, 30.60849389,,,,
Chipley,WASHINGTON,SHELTER,RISK,220,No,Yes, , ,-85.55720923, 30.76466276,,,,
Vernon,WASHINGTON,SHELTER,RISK,144,No,Yes, , ,-85.69135336, 30.60849389,,,,
Vernon,WASHINGTON,SHELTER,RISK,157,No,Yes, , ,-85.69324541, 30.61050740,,,,
Chipley,WASHINGTON,SHELTER,RISK,35,No,Yes, , ,-85.55634700, 30.76465448,,,,
Vernon,WASHINGTON,SHELTER,RISK,301,No,Yes, , ,-85.69135336, 30.60849389,,,,
Chipley,WASHINGTON,SHELTER,RISK,294,No,Yes, , ,-85.55634700, 30.76465448,,,,
Chipley,WASHINGTON,SHELTER,RISK,182,No,Yes, , ,-85.55720923, 30.76466276,,,,
Chipley,WASHINGTON,SHELTER,RISK,329,No,Yes, , ,-85.55720923, 30.76466276,,,,
Chipley,WASHINGTON,SHELTER,RISK,145,No,Yes, , ,-85.55634700, 30.76465448,,,,
Panama City,BAY,SHELTER,RISK,138,No, ,Yes,Yes,,,-85.68895471, 30.39417873,-85.68895471, 30.39417873
Panama City,BAY,SHELTER,RISK,191,No, ,Yes,Yes,,,-85.68895471, 30.39417873,-85.68895471, 30.39417873
Miramar,BROWARD,SHELTER,RISK,2272,No, , ,Yes,,,-80.37336144, 25.97113826,,
Weston,BROWARD,SHELTER,RISK,1225,No, , ,Yes,,,-80.39379724, 26.06647550,,
Coconut Creek,BROWARD,SHELTER,RISK,2698,No, , ,Yes,,,-80.18186316, 26.30973168,,
Yulee,NASSAU,SHELTER,RISK,52,No, ,Yes,Yes,,,-81.64063203, 30.63262798,-81.64063203, 30.63262798
Yulee,NASSAU,SHELTER,RISK,100,No, ,Yes,Yes,,,-81.64063203, 30.63262798,-81.64063203, 30.63262798
Crestview,OKALOOSA,SHELTER,RISK,82,No, ,Yes,Yes,,,-86.56203002, 30.79409801,-86.56203002, 30.79409801
Orlando,ORANGE,SHELTER,RISK,293,No, ,Yes,Yes,,,-81.50840011, 28.49799598,-81.50840011, 28.49799598
Sanford,SEMINOLE,SHELTER,RISK,371,No, ,Yes,Yes,,,-81.33095600, 28.79477602,-81.33095600, 28.79477602
Gainesville,ALACHUA,SHELTER,RISK,259,No, ,Yes, ,,,,,-82.40191101, 29.67851599
Gainesville,ALACHUA,SHELTER,RISK,47,No, ,Yes, ,,,,,-82.35301702, 29.70770001
Gainesville,ALACHUA,SHELTER,RISK,57,No, ,Yes, ,,,,,-82.37054501, 29.66503801
Alachua,ALACHUA,SHELTER,RISK,115,No, ,Yes, ,,,,,-82.49239802, 29.79456302
Gainesville,ALACHUA,SHELTER,RISK,69,No, ,Yes, ,,,,,-82.30691404, 29.68426199
Macclenny,BAKER,SHELTER,RISK,79,No, ,Yes, ,,,,,-82.11875004, 30.28512999
Starke,BRADFORD,SHELTER,RISK,66,No, ,Yes, ,,,,,-82.12257998, 29.95120000
Starke,BRADFORD,SHELTER,RISK,96,No, ,Yes, ,,,,,-82.12257998, 29.95120000
Melbourne,BREVARD,SHELTER,RISK,161,No, ,Yes, ,,,,,-80.67589438, 28.05723647
Titusville,BREVARD,SHELTER,RISK,11,No, ,Yes, ,,,,,-80.85131902, 28.63631702
Rockledge,BREVARD,SHELTER,RISK,190,No, ,Yes, ,,,,,-80.72239501, 28.34179495
Titusville,BREVARD,SHELTER,RISK,35,No, ,Yes, ,,,,,-80.85131902, 28.63631702
Melbourne,BREVARD,SHELTER,RISK,697,No, ,Yes, ,,,,,-80.72384897, 28.22133901
Rockledge,BREVARD,SHELTER,RISK,79,No, ,Yes, ,,,,,-80.72239501, 28.34179495
Micco,BREVARD,SHELTER,RISK,128,D, ,Yes, ,,,,,-80.50115848, 27.85847828
Palm Bay,BREVARD,SHELTER,RISK,697,No, ,Yes, ,,,,,-80.62557903, 27.90895901
Titusville,BREVARD,SHELTER,RISK,49,No, ,Yes, ,,,,,-80.85131902, 28.63631702
Rockledge,BREVARD,SHELTER,RISK,49,No, ,Yes, ,,,,,-80.72239501, 28.34179495
Titusville,BREVARD,SHELTER,RISK,36,No, ,Yes, ,,,,,-80.85131902, 28.63631702
Rockledge,BREVARD,SHELTER,RISK,617,No, ,Yes, ,,,,,-80.71706801, 28.28030599
Titusville,BREVARD,SHELTER,RISK,62,No, ,Yes, ,,,,,-80.85131902, 28.63631702
Parkland,BROWARD,SHELTER,RISK,394,No, ,Yes, ,,,,,-80.27332000, 26.30460001
Ft. Lauderdale,BROWARD,SHELTER,RISK,471,No, ,Yes, ,,,,,-80.19792103, 26.10059240
Hollywood,BROWARD,SHELTER,RISK,398,No, ,Yes, ,,,,,-80.16181000, 25.99762999
Davie,BROWARD,SHELTER,RISK,414,No, ,Yes, ,,,,,-80.28379796, 26.10354300
Ft. Lauderdale,BROWARD,SHELTER,RISK,391,No, ,Yes, ,,,,,-80.18632730, 26.09205057
Lecanto,CITRUS,SHELTER,RISK,79,No, ,Yes, ,,,,,-82.49719297, 28.81830498
Inverness,CITRUS,SHELTER,RISK,132,No, ,Yes, ,,,,,-82.33776900, 28.83481201
Orange Park,CLAY,SHELTER,RISK,276,No, ,Yes, ,,,,,-81.77655136, 30.11694400
Green Cove Springs,CLAY,SHELTER,RISK,93,No, ,Yes, ,,,,,-81.80376298, 30.04474699
Lake City,COLUMBIA,SHELTER,RISK,69,No, ,Yes, ,,,,,-82.69953999, 30.15302001
Lake City,COLUMBIA,SHELTER,RISK,94,No, ,Yes, ,,,,,-82.69953999, 30.15302001
Lake City,COLUMBIA,SHELTER,RISK,61,No, ,Yes, ,,,,,-82.69953999, 30.15302001
Arcadia,DESOTO,SHELTER,RISK,117,No, ,Yes, ,,,,,-81.84244999, 27.22957999
Arcadia,DESOTO,SHELTER,RISK,227,No, ,Yes, ,,,,,-81.83639051, 27.22380332
Cross City,DIXIE,SHELTER,RISK,137,No, ,Yes, ,,,,,-83.10721686, 29.62371997
Jacksonville,DUVAL,SHELTER,RISK,626,No, ,Yes, ,,,,,-81.50634598, 30.20280001
Jacksonville,DUVAL,SHELTER,RISK,455,No, ,Yes, ,,,,,-81.51819397, 30.22312398
Jacksonville,DUVAL,SHELTER,RISK,157,No, ,Yes, ,,,,,-81.49097902, 30.33278899
Jacksonville,DUVAL,SHELTER,RISK,307,No, ,Yes, ,,,,,-81.58747098, 30.18900599
Jacksonville,DUVAL,SHELTER,RISK,72,No, ,Yes, ,,,,,-81.49097902, 30.33278899
Jacksonville,DUVAL,SHELTER,RISK,162,C, ,Yes, ,,,,,-81.72721701, 30.39392500
Jacksonville,DUVAL,SHELTER,RISK,124,No, ,Yes, ,,,,,-81.49528396, 30.10892500
Jacksonville,DUVAL,SHELTER,RISK,115,E, ,Yes, ,,,,,-81.62936902, 30.46661002
Jacksonville,DUVAL,SHELTER,RISK,75,No, ,Yes, ,,,,,-81.49528396, 30.10892500
Jacksonville,DUVAL,SHELTER,RISK,301,No, ,Yes, ,,,,,-81.48724798, 30.32335101
Jacksonville,DUVAL,SHELTER,RISK,360,No, ,Yes, ,,,,,-81.82085603, 30.19984798
Jacksonville,DUVAL,SHELTER,RISK,167,No, ,Yes, ,,,,,-81.82229302, 30.25247200
Pensacola,ESCAMBIA,SHELTER,RISK,558,No, ,Yes, ,,,,,-87.20057003, 30.48083000
Pensacola,ESCAMBIA,SHELTER,RISK,291,No, ,Yes, ,,,,,-87.29375841, 30.48647557
Pensacola,ESCAMBIA,SHELTER,RISK,89,No, ,Yes, ,,,,,-87.29375841, 30.48647557
Pensacola,ESCAMBIA,SHELTER,RISK,222,No, ,Yes, ,,,,,-87.29375841, 30.48647557
Palm Coast,FLAGLER,SHELTER,RISK,340,No, ,Yes, ,,,,,-81.22087001, 29.50527001
Palm Coast,FLAGLER,SHELTER,RISK,1615,No, ,Yes, ,,,,,-81.22291000, 29.53002001
Palm Coast,FLAGLER,SHELTER,RISK,268,No, ,Yes, ,,,,,-81.22087001, 29.50527001
Palm Coast,FLAGLER,SHELTER,RISK,123,No, ,Yes, ,,,,,-81.22087001, 29.50527001
Bell,GILCHRIST,SHELTER,RISK,71,No, ,Yes, ,,,,,-82.85929998, 29.75151000
LaBelle,GLADES,SHELTER,RISK,124,No, ,Yes, ,,,,,-81.44293071, 26.80701992
Jasper,HAMILTON,SHELTER,RISK,76,No, ,Yes, ,,,,,-82.93010954, 30.47547713
Bowling Green,HARDEE,SHELTER,RISK,117,No, ,Yes, ,,,,,-81.82153002, 27.60405002
Spring Hill,HERNANDO,SHELTER,RISK,216,No, ,Yes, ,,,,,-82.50182296, 28.49581202
Brooksville,HERNANDO,SHELTER,RISK,66,No, ,Yes, ,,,,,-82.32234797, 28.51053600
Brooksville,HERNANDO,SHELTER,RISK,80,No, ,Yes, ,,,,,-82.40038500, 28.54999498
Riverview,HILLSBOROUGH,SHELTER,RISK,193,No, ,Yes, ,,,,,-82.31272798, 27.85179200
Tampa,HILLSBOROUGH,SHELTER,RISK,1500,No, ,Yes, ,,,,,-82.40499954, 28.05545110
Tampa,HILLSBOROUGH,SHELTER,RISK,1000,No, ,Yes, ,,,,,-82.43598303, 27.99729698
Brandon,HILLSBOROUGH,SHELTER,RISK,400,No, ,Yes, ,,,,,-82.28998603, 27.94297601
Riverview,HILLSBOROUGH,SHELTER,RISK,350,No, ,Yes, ,,,,,-82.31272798, 27.85179200
Dover,HILLSBOROUGH,SHELTER,RISK,373,No, ,Yes, ,,,,,-82.23659004, 28.02288899
Riverview,HILLSBOROUGH,SHELTER,RISK,231,E, ,Yes, ,,,,,-82.31111597, 27.88685300
Bonifay,HOLMES,SHELTER,RISK,150,No, ,Yes, ,,,,,-85.67960000, 30.79399500
Bonifay,HOLMES,SHELTER,RISK,148,No, ,Yes, ,,,,,-85.67960000, 30.79399500
Graceville,HOLMES,SHELTER,RISK,246,No, ,Yes, ,,,,,-85.57764326, 30.95407325
Sebastian,INDIAN RIVER,SHELTER,RISK,47,D, ,Yes, ,,,,,-80.47697702, 27.82545200
Marianna,JACKSON,SHELTER,RISK,33,No, ,Yes, ,,,,,-85.19870908, 30.81237621
Mayo,LAFAYETTE,SHELTER,RISK,60,No, ,Yes, ,,,,,-83.18295997, 30.05195002
Mayo,LAFAYETTE,SHELTER,RISK,178,No, ,Yes, ,,,,,-83.16836003, 30.05387002
Mayo,LAFAYETTE,SHELTER,RISK,210,No, ,Yes, ,,,,,-83.16836003, 30.05387002
Umatilla,LAKE,SHELTER,RISK,91,No, ,Yes, ,,,,,-81.66429901, 28.93057702
Astatula,LAKE,SHELTER,RISK,17,No, ,Yes, ,,,,,-81.72578697, 28.71083499
Clemont,LAKE,SHELTER,RISK,15,No, ,Yes, ,,,,,-81.72159139, 28.52567145
Lady Lake,LAKE,SHELTER,RISK,14,No, ,Yes, ,,,,,-81.93559297, 28.93017200
Lehigh Acres,LEE,SHELTER,RISK,1305,No, ,Yes, ,,,,,-81.60184603, 26.55789999
Tallahassee,LEON,SHELTER,RISK,214,No, ,Yes, ,,,,,-84.22395102, 30.38406998
Tallahassee,LEON,SHELTER,RISK,248,No, ,Yes, ,,,,,-84.22395102, 30.38406998
Tallahassee,LEON,SHELTER,RISK,245,No, ,Yes, ,,,,,-84.22395102, 30.38406998
Bronson,LEVY,SHELTER,RISK,25,No, ,Yes, ,,,,,-82.62903997, 29.46168998
Bronson,LEVY,SHELTER,RISK,101,No, ,Yes, ,,,,,-82.62903997, 29.46168998
Bristol,LIBERTY,SHELTER,RISK,17,No, ,Yes, ,,,,,-84.97395722, 30.38797793
Hosford,LIBERTY,SHELTER,RISK,72,No, ,Yes, ,,,,,-84.79835985, 30.38888220
Madison,MADISON,SHELTER,RISK,28,No, ,Yes, ,,,,,-83.44554999, 30.47853001
Bradenton,MANATEE,SHELTER,RISK,196,No, ,Yes, ,,,,,-82.43308901, 27.44419799
Bradenton,MANATEE,SHELTER,RISK,986,No, ,Yes, ,,,,,-82.39501899, 27.42476099
Belleview,MARION,SHELTER,RISK,94,No, ,Yes, ,,,,,-82.08668721, 29.07024761
Belleview,MARION,SHELTER,RISK,39,No, ,Yes, ,,,,,-82.08668721, 29.07024761
Belleview,MARION,SHELTER,RISK,131,No, ,Yes, ,,,,,-82.08668721, 29.06757734
Belleview,MARION,SHELTER,RISK,97,No, ,Yes, ,,,,,-82.08668721, 29.07024761
Ocala,MARION,SHELTER,RISK,395,No, ,Yes, ,,,,,-82.25181083, 29.15285490
Belleview,MARION,SHELTER,RISK,68,No, ,Yes, ,,,,,-82.08668721, 29.07024761
Stuart,MARTIN,SHELTER,RISK,613,No, ,Yes, ,,,,,-80.24167404, 27.11855099
Stuart,MARTIN,SHELTER,RISK,153,No, ,Yes, ,,,,,-80.24167404, 27.11855099
Stuart,MARTIN,SHELTER,RISK,598,No, ,Yes, ,,,,,-80.24167404, 27.11855099
Stuart,MARTIN,SHELTER,RISK,285,No, ,Yes, ,,,,,-80.24167404, 27.11855099
Stuart,MARTIN,SHELTER,RISK,584,No, ,Yes, ,,,,,-80.24167404, 27.11855099
Hialeah,MIAMI-DADE,SHELTER,RISK,56,No, ,Yes, ,,,,,-80.33032197, 25.87451999
Hialeah,MIAMI-DADE,SHELTER,RISK,20,No, ,Yes, ,,,,,-80.33032197, 25.87451999
Miami,MIAMI-DADE,SHELTER,RISK,53,E, ,Yes, ,,,,,-80.35436302, 25.77154801
Miami,MIAMI-DADE,SHELTER,RISK,514,E, ,Yes, ,,,,,-80.20480598, 25.78654701
Miami,MIAMI-DADE,SHELTER,RISK,247,No, ,Yes, ,,,,,-80.20468604, 25.83161202
Miami,MIAMI-DADE,SHELTER,RISK,565,No, ,Yes, ,,,,,-80.22501601, 25.81070399
Hialeah,MIAMI-DADE,SHELTER,RISK,645,No, ,Yes, ,,,,,-80.33032197, 25.87451999
Miami,MIAMI-DADE,SHELTER,RISK,91,E, ,Yes, ,,,,,-80.37808320, 25.75759670
Miami,MIAMI-DADE,SHELTER,RISK,742,E, ,Yes, ,,,,,-80.35436302, 25.77154801
Okeechobee,OKEECHOBEE,SHELTER,RISK,107,No, ,Yes, ,,,,,-80.83753259, 27.26434682
Orlando,ORANGE,SHELTER,RISK,141,No, ,Yes, ,,,,,-81.13000498, 28.55712601
Orlando,ORANGE,SHELTER,RISK,128,No, ,Yes, ,,,,,-81.41213800, 28.41527500
Orlando,ORANGE,SHELTER,RISK,317,No, ,Yes, ,,,,,-81.13000498, 28.55712601
Orlando,ORANGE,SHELTER,RISK,202,No, ,Yes, ,,,,,-81.41213800, 28.41527500
Kissimmee,OSCEOLA,SHELTER,RISK,560,No, ,Yes, ,,,,,-81.40896897, 28.30687499
Kissimmee,OSCEOLA,SHELTER,RISK,101, , ,Yes, ,,,,,-81.40933501, 28.31642902
St. Cloud,OSCEOLA,SHELTER,RISK,129,No, ,Yes, ,,,,,-81.30906196, 28.24167698
Kissimmee,OSCEOLA,SHELTER,RISK,142,No, ,Yes, ,,,,,-81.35969997, 28.28553701
W Palm Beach,PALM BEACH,SHELTER,RISK,550,No, ,Yes, ,,,,,-80.18854501, 26.68249401
Wellington,PALM BEACH,SHELTER,RISK,308,No, ,Yes, ,,,,,-80.17957830, 26.65251118
Wesley Chapel,PASCO,SHELTER,RISK,347,No, ,Yes, ,,,,,-82.31210998, 28.25603598
Wesley Chapel,PASCO,SHELTER,RISK,76,No, ,Yes, ,,,,,-82.32674504, 28.18951301
Wesley Chapel,PASCO,SHELTER,RISK,227,No, ,Yes, ,,,,,-82.32674504, 28.18951301
Wesley Chapel,PASCO,SHELTER,RISK,376,No, ,Yes, ,,,,,-82.32674504, 28.18951301
Wesley Chapel,PASCO,SHELTER,RISK,81,No, ,Yes, ,,,,,-82.31210998, 28.25603598
Wesley Chapel,PASCO,SHELTER,RISK,321,No, ,Yes, ,,,,,-82.31210998, 28.25603598
Hudson,PASCO,SHELTER,RISK,329,No, ,Yes, ,,,,,-82.62451802, 28.39055300
Wesley Chapel,PASCO,SHELTER,RISK,395,No, ,Yes, ,,,,,-82.32674504, 28.18951301
Clearwater,PINELLAS,SHELTER,RISK,100,D, ,Yes, ,,,,,-82.74754197, 27.94691801
Dunedin,PINELLAS,SHELTER,RISK,380,D, ,Yes, ,,,,,-82.77594900, 27.99970502
St. Petersburg,PINELLAS,SHELTER,RISK,256,No, ,Yes, ,,,,,-82.65663797, 27.76324998
Clearwater,PINELLAS,SHELTER,RISK,310,D, ,Yes, ,,,,,-82.74754197, 27.94691801
St. Petersburg,PINELLAS,SHELTER,RISK,288,No, ,Yes, ,,,,,-82.65663797, 27.76324998
Dunedin,PINELLAS,SHELTER,RISK,411,D, ,Yes, ,,,,,-82.77594900, 27.99970502
Bartow,POLK,SHELTER,RISK,410,No, ,Yes, ,,,,,-81.82074999, 27.88346001
Lakeland,POLK,SHELTER,RISK,199,No, ,Yes, ,,,,,-81.98422301, 28.04988299
Haines City,POLK,SHELTER,RISK,60,No, ,Yes, ,,,,,-81.62570498, 28.08457204
Davenport,POLK,SHELTER,RISK,270,No, ,Yes, ,,,,,-81.63157232, 28.15030699
Palatka,PUTNAM,SHELTER,RISK,80,No, ,Yes, ,,,,,-81.70714000, 29.63309001
Palatka,PUTNAM,SHELTER,RISK,31, , ,Yes, ,,,,,-81.65836998, 29.64502002
St. Augustine,ST. JOHNS,SHELTER,RISK,52,No, ,Yes, ,,,,,-81.50250497, 29.94514001
St. Augustine,ST. JOHNS,SHELTER,RISK,81,No, ,Yes, ,,,,,-81.50250497, 29.94514001
Port St Lucie,ST. LUCIE,SHELTER,RISK,75,No, ,Yes, ,,,,,-80.34067504, 27.27514598
Ft Pierce,ST. LUCIE,SHELTER,RISK,535,No, ,Yes, ,,,,,-80.34462996, 27.42641101
Port St Lucie,ST. LUCIE,SHELTER,RISK,215,No, ,Yes, ,,,,,-80.34067504, 27.27514598
Milton,SANTA ROSA,SHELTER,RISK,237,No, ,Yes, ,,,,,-87.09551855, 30.57301487
Milton,SANTA ROSA,SHELTER,RISK,128,No, ,Yes, ,,,,,-87.04856304, 30.63950001
Pace,SANTA ROSA,SHELTER,RISK,704,No, ,Yes, ,,,,,-87.16763996, 30.63551098
Sarasota,SARASOTA,SHELTER,RISK,799,No, ,Yes, ,,,,,-82.41844599, 27.32533301
Winter Springs,SEMINOLE,SHELTER,RISK,373,No, ,Yes, ,,,,,-81.31767403, 28.71653401
Winter Springs,SEMINOLE,SHELTER,RISK,84,No, ,Yes, ,,,,,-81.30951432, 28.72694730
Live Oak,SUWANNEE,SHELTER,RISK,47,No, ,Yes, ,,,,,-82.99532000, 30.28348999
Lake Butler,UNION,SHELTER,RISK,77,No, ,Yes, ,,,,,-82.33933459, 30.01799097
Lake Butler,UNION,SHELTER,RISK,54,No, ,Yes, ,,,,,-82.33811333, 30.01472496
Deltona,VOLUSIA,SHELTER,RISK,110,No, ,Yes, ,,,,,-81.23112602, 28.92992302
Port Orange,VOLUSIA,SHELTER,RISK,100,E, ,Yes, ,,,,,-81.04172703, 29.06616700
Deltona,VOLUSIA,SHELTER,RISK,104,No, ,Yes, ,,,,,-81.17226201, 28.89192500
Daytona Beach,VOLUSIA,SHELTER,RISK,80,No, ,Yes, ,,,,,-81.07428201, 29.19849998
Ormond Beach,VOLUSIA,SHELTER,RISK,120,No, ,Yes, ,,,,,-81.09412599, 29.23996199
DeLand,VOLUSIA,SHELTER,RISK,64,No, ,Yes, ,,,,,-81.27169502, 28.99454900
DeFuniak Springs,WALTON,SHELTER,RISK,160,No, ,Yes, ,,,,,-86.11248956, 30.71259560
Chipley,WASHINGTON,SHELTER,RISK,146,No, ,Yes, ,,,,,-85.55634700, 30.76465448
