Name,CITY,COUNTY,Longitude,Latitude,FACILITY_TYPE,fs_Longitude,fs_Latitude,fb_Longitude,fb_Latitude,ng_Longitude,ng_Latitude
,KISSIMMEE,OSCEOLA,,,FIRE STATION,-81.35100078,28.32906074,,,,
,KISSIMMEE,OSCEOLA,,,FIRE STATION,-81.37870928,28.30460133,,,,
,KISSIMMEE,OSCEOLA,,,FIRE STATION,-81.63656027,28.34577358,,,,
,KISSIMMEE,OSCEOLA,,,FIRE STATION,-81.46225659,28.25740930,,,,
,SAINT CLOUD,OSCEOLA,,,FIRE STATION,-81.27547790,28.19639033,,,,
,SAINT CLOUD,OSCEOLA,,,FIRE STATION,-81.23838837,28.29888352,,,,
,SAINT CLOUD,OSCEOLA,,,FIRE STATION,-81.19508647,28.26672594,,,,
,SAINT CLOUD,OSCEOLA,,,FIRE STATION,-81.28742913,28.24925245,,,,
,SAINT CLOUD,OSCEOLA,,,FIRE STATION,-81.08452208,28.13443435,,,,
,SAINT CLOUD,OSCEOLA,,,FIRE STATION,-81.31734252,28.22483783,,,,
,SAINT CLOUD,OSCEOLA,,,FIRE STATION,-81.24376880,28.18026909,,,,
,SAINT CLOUD,OSCEOLA,,,FIRE STATION,-81.15630829,28.18839301,,,,
,DAVENPORT,OSCEOLA,,,FIRE STATION,-81.60148402,28.26042719,,,,
,KENANSVILLE,OSCEOLA,,,FIRE STATION,-80.99964178,27.87605327,,,,
,DELRAY BEACH,PALM BEACH,,,FIRE STATION,-80.11389397,26.43823123,,,,
,DELRAY BEACH,PALM BEACH,,,FIRE STATION,-80.07865788,26.46222807,,,,
,DELRAY BEACH,PALM BEACH,,,FIRE STATION,-80.07998580,26.44013914,,,,
,DELRAY BEACH,PALM BEACH,,,FIRE STATION,-80.16193098,26.46478056,,,,
,DELRAY BEACH,PALM BEACH,,,FIRE STATION,-80.05933156,26.46310740,,,,
,DELRAY BEACH,PALM BEACH,,,FIRE STATION,-80.14629129,26.44696433,,,,
,DELRAY BEACH,PALM BEACH,,,FIRE STATION,-80.11397082,26.47335656,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.06476448,26.78463664,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.16757946,26.68407334,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.05553976,26.75612526,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.12682824,26.64541780,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.13684458,26.79817118,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.05308257,26.71727176,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.23568487,26.66581577,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.06183157,26.69845743,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.06424751,26.79910253,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.21249656,26.81311131,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.09220193,26.68478604,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.22893028,26.70399616,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.11416127,26.63720064,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.19755266,26.63242814,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.14657326,26.63287036,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.08204017,26.78086658,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.09501560,26.70021811,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.26154771,26.63042321,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.07294753,26.79855871,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.16956946,26.70917635,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.05532531,26.67346913,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.28290767,26.66808462,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.17473611,26.67564765,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.10406403,26.66518522,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.12694254,26.70843609,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.08095865,26.71914521,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.08138392,26.81391246,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.20330747,26.69207576,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.03692961,26.77852152,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.10042472,26.74915021,,,,
,WEST PALM BEACH,PALM BEACH,,,FIRE STATION,-80.03387997,26.79881618,,,,
,BOYNTON BEACH,PALM BEACH,,,FIRE STATION,-80.09178604,26.55674752,,,,
,BOYNTON BEACH,PALM BEACH,,,FIRE STATION,-80.16924293,26.52675059,,,,
,BOYNTON BEACH,PALM BEACH,,,FIRE STATION,-80.15261294,26.48787900,,,,
,BOYNTON BEACH,PALM BEACH,,,FIRE STATION,-80.07246040,26.54831073,,,,
,BOYNTON BEACH,PALM BEACH,,,FIRE STATION,-80.06237506,26.52867742,,,,
,BOYNTON BEACH,PALM BEACH,,,FIRE STATION,-80.04914832,26.52935918,,,,
,BOYNTON BEACH,PALM BEACH,,,FIRE STATION,-80.09264882,26.51357597,,,,
,BOYNTON BEACH,PALM BEACH,,,FIRE STATION,-80.05986812,26.51162438,,,,
,BOYNTON BEACH,PALM BEACH,,,FIRE STATION,-80.12490398,26.51263316,,,,
,LAKE WORTH,PALM BEACH,,,FIRE STATION,-80.18359503,26.56736741,,,,
,LAKE WORTH,PALM BEACH,,,FIRE STATION,-80.09505378,26.64147013,,,,
,LAKE WORTH,PALM BEACH,,,FIRE STATION,-80.08274578,26.58820223,,,,
,LAKE WORTH,PALM BEACH,,,FIRE STATION,-80.15647994,26.61715959,,,,
,LAKE WORTH,PALM BEACH,,,FIRE STATION,-80.07275948,26.63142058,,,,
,LAKE WORTH,PALM BEACH,,,FIRE STATION,-80.11415719,26.59187389,,,,
,LAKE WORTH,PALM BEACH,,,FIRE STATION,-80.05601563,26.57713545,,,,
,LAKE WORTH,PALM BEACH,,,FIRE STATION,-80.03897976,26.58011004,,,,
,LAKE WORTH,PALM BEACH,,,FIRE STATION,-80.12265573,26.60322048,,,,
,LAKE WORTH,PALM BEACH,,,FIRE STATION,-80.14603480,26.56419050,,,,
,LAKE WORTH,PALM BEACH,,,FIRE STATION,-80.09648179,26.61868708,,,,
,LAKE WORTH,PALM BEACH,,,FIRE STATION,-80.05861696,26.61696369,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.14765560,26.39484978,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.20388104,26.33879040,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.18611553,26.38122772,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.12278609,26.40862413,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.23900730,26.36382120,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.08330631,26.36128595,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.11633231,26.41560123,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.06510115,26.41065990,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.10523608,26.35094617,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.18731083,26.35268903,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.14148086,26.33130228,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.13010211,26.36873335,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.20480076,26.40050280,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.07007402,26.35024684,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.11129716,26.34996718,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.09379159,26.32963270,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.08620496,26.39497516,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.16225626,26.37990237,,,,
,BOCA RATON,PALM BEACH,,,FIRE STATION,-80.14997652,26.35596480,,,,
,JUPITER,PALM BEACH,,,FIRE STATION,-80.13451893,26.93662513,,,,
,JUPITER,PALM BEACH,,,FIRE STATION,-80.10361457,26.90016348,,,,
,JUPITER,PALM BEACH,,,FIRE STATION,-80.08318832,26.93990879,,,,
,JUPITER,PALM BEACH,,,FIRE STATION,-80.09350725,26.95925476,,,,
,JUPITER,PALM BEACH,,,FIRE STATION,-80.22403081,26.94354965,,,,
,PALM BEACH,PALM BEACH,,,FIRE STATION,-80.03868666,26.63954102,,,,
,PALM BEACH,PALM BEACH,,,FIRE STATION,-80.03824417,26.72533229,,,,
,PALM BEACH,PALM BEACH,,,FIRE STATION,-80.03601255,26.70310861,,,,
,PALM BEACH,PALM BEACH,,,FIRE STATION,-80.03950721,26.58940356,,,,
,PALM BEACH GARDENS,PALM BEACH,,,FIRE STATION,-80.11599192,26.80986933,,,,
,PALM BEACH GARDENS,PALM BEACH,,,FIRE STATION,-80.09461030,26.86472804,,,,
,PALM BEACH GARDENS,PALM BEACH,,,FIRE STATION,-80.10442839,26.83138000,,,,
,PALM BEACH GARDENS,PALM BEACH,,,FIRE STATION,-80.13497561,26.84260890,,,,
,PALM BEACH GARDENS,PALM BEACH,,,FIRE STATION,-80.10759154,26.78669655,,,,
,PALM BEACH GARDENS,PALM BEACH,,,FIRE STATION,-80.08322252,26.83827438,,,,
,NORTH PALM BEACH,PALM BEACH,,,FIRE STATION,-80.05450227,26.86589970,,,,
,NORTH PALM BEACH,PALM BEACH,,,FIRE STATION,-80.05613087,26.81227694,,,,
,LOXAHATCHEE,PALM BEACH,,,FIRE STATION,-80.30638027,26.75439590,,,,
,LOXAHATCHEE,PALM BEACH,,,FIRE STATION,-80.26934870,26.70572440,,,,
,LOXAHATCHEE,PALM BEACH,,,FIRE STATION,-80.25602260,26.76699833,,,,
,PAHOKEE,PALM BEACH,,,FIRE STATION,-80.66624698,26.82415071,,,,
,SOUTH BAY,PALM BEACH,,,FIRE STATION,-80.71335785,26.66133578,,,,
,BELLE GLADE,PALM BEACH,,,FIRE STATION,-80.67007819,26.68134087,,,,
,ZEPHYRHILLS,PASCO,,,FIRE STATION,-82.22489709,28.23028652,,,,
,ZEPHYRHILLS,PASCO,,,FIRE STATION,-82.15927314,28.18193665,,,,
,ZEPHYRHILLS,PASCO,,,FIRE STATION,-82.18458655,28.25803877,,,,
,ZEPHYRHILLS,PASCO,,,FIRE STATION,-82.18103351,28.23472284,,,,
,NEW PORT RICHEY,PASCO,,,FIRE STATION,-82.63630256,28.27074969,,,,
,NEW PORT RICHEY,PASCO,,,FIRE STATION,-82.73123336,28.24202271,,,,
,NEW PORT RICHEY,PASCO,,,FIRE STATION,-82.71316329,28.23643060,,,,
,NEW PORT RICHEY,PASCO,,,FIRE STATION,-82.68475503,28.25946987,,,,
,NEW PORT RICHEY,PASCO,,,FIRE STATION,-82.71579258,28.25074293,,,,
,NEW PORT RICHEY,PASCO,,,FIRE STATION,-82.69511548,28.20246701,,,,
,SPRING HILL,PASCO,,,FIRE STATION,-82.55254025,28.39865262,,,,
,SPRING HILL,PASCO,,,FIRE STATION,-82.55308831,28.39875714,,,,
,DADE CITY,PASCO,,,FIRE STATION,-82.33298679,28.40974490,,,,
,DADE CITY,PASCO,,,FIRE STATION,-82.24459648,28.41424912,,,,
,DADE CITY,PASCO,,,FIRE STATION,-82.18179287,28.46361666,,,,
,DADE CITY,PASCO,,,FIRE STATION,-82.18715213,28.36643800,,,,
,DADE CITY,PASCO,,,FIRE STATION,-82.18265847,28.30325852,,,,
,HUDSON,PASCO,,,FIRE STATION,-82.64267769,28.33306276,,,,
,HUDSON,PASCO,,,FIRE STATION,-82.68321760,28.37083902,,,,
,HUDSON,PASCO,,,FIRE STATION,-82.62340569,28.43316896,,,,
,ODESSA,PASCO,,,FIRE STATION,-82.57733206,28.18889337,,,,
,ODESSA,PASCO,,,FIRE STATION,-82.62399458,28.18689483,,,,
,SAN ANTONIO,PASCO,,,FIRE STATION,-82.27470904,28.33555441,,,,
,LAND O LAKES,PASCO,,,FIRE STATION,-82.49617766,28.30246149,,,,
,LAND O LAKES,PASCO,,,FIRE STATION,-82.45961111,28.21788840,,,,
,LAND O LAKES,PASCO,,,FIRE STATION,-82.45679032,28.22676883,,,,
,LAND O LAKES,PASCO,,,FIRE STATION,-82.51797084,28.19549739,,,,
,PORT RICHEY,PASCO,,,FIRE STATION,-82.70949884,28.28120190,,,,
,PORT RICHEY,PASCO,,,FIRE STATION,-82.72153393,28.27105421,,,,
,PORT RICHEY,PASCO,,,FIRE STATION,-82.70387233,28.29262990,,,,
,PORT RICHEY,PASCO,,,FIRE STATION,-82.70242731,28.29516698,,,,
,WESLEY CHAPEL,PASCO,,,FIRE STATION,-82.34982547,28.17672891,,,,
,WESLEY CHAPEL,PASCO,,,FIRE STATION,-82.24835472,28.20826267,,,,
,WESLEY CHAPEL,PASCO,,,FIRE STATION,-82.36379878,28.24330968,,,,
,LUTZ,PASCO,,,FIRE STATION,-82.46401867,28.19069764,,,,
,HOLIDAY,PASCO,,,FIRE STATION,-82.73817181,28.18771235,,,,
,INDIAN ROCKS BEACH,PINELLAS,,,FIRE STATION,-82.84991679,27.88107724,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.73080268,27.81335041,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.75063894,27.74121287,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.71260122,27.81387307,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.65483078,27.87490427,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.73297167,27.75998595,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.67465376,27.72153173,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.67570474,27.76685894,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.67175238,27.79887904,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.73607406,27.69630660,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.60521200,27.82157810,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.76833195,27.77082728,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.64638920,27.83535084,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.68792330,27.82319964,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.69932001,27.78115441,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.72655642,27.67396293,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.72781963,27.77683351,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.63827179,27.79512959,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.80165406,27.80450381,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.70580712,27.74705489,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.64523025,27.76666801,,,,
,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.64551947,27.72665882,,,,
,CLEARWATER BEACH,PINELLAS,,,FIRE STATION,-82.82637286,27.95644564,,,,
,CLEARWATER BEACH,PINELLAS,,,FIRE STATION,-82.82689076,27.98459829,,,,
,PALM HARBOR,PINELLAS,,,FIRE STATION,-82.70246973,28.07749703,,,,
,PALM HARBOR,PINELLAS,,,FIRE STATION,-82.70154009,28.10034251,,,,
,PALM HARBOR,PINELLAS,,,FIRE STATION,-82.77440235,28.09691716,,,,
,PALM HARBOR,PINELLAS,,,FIRE STATION,-82.73515832,28.06573054,,,,
,PALM HARBOR,PINELLAS,,,FIRE STATION,-82.74357472,28.10765567,,,,
,PALM HARBOR,PINELLAS,,,FIRE STATION,-82.76518226,28.07477896,,,,
,SEMINOLE,PINELLAS,,,FIRE STATION,-82.79582828,27.84021053,,,,
,SEMINOLE,PINELLAS,,,FIRE STATION,-82.76196892,27.85392592,,,,
,SEMINOLE,PINELLAS,,,FIRE STATION,-82.82541569,27.85863936,,,,
,SEMINOLE,PINELLAS,,,FIRE STATION,-82.81960416,27.85354534,,,,
,SEMINOLE,PINELLAS,,,FIRE STATION,-82.79480417,27.83707828,,,,
,CLEARWATER,PINELLAS,,,FIRE STATION,-82.67953451,27.89774032,,,,
,CLEARWATER,PINELLAS,,,FIRE STATION,-82.69775432,27.91109586,,,,
,CLEARWATER,PINELLAS,,,FIRE STATION,-82.72283079,27.95855509,,,,
,CLEARWATER,PINELLAS,,,FIRE STATION,-82.71400407,27.92416084,,,,
,CLEARWATER,PINELLAS,,,FIRE STATION,-82.74674019,27.98297718,,,,
,CLEARWATER,PINELLAS,,,FIRE STATION,-82.78995422,27.96106439,,,,
,CLEARWATER,PINELLAS,,,FIRE STATION,-82.72446274,28.01873426,,,,
,CLEARWATER,PINELLAS,,,FIRE STATION,-82.74634433,28.02407901,,,,
,CLEARWATER,PINELLAS,,,FIRE STATION,-82.69292275,27.87537145,,,,
,CLEARWATER,PINELLAS,,,FIRE STATION,-82.78480413,27.98306818,,,,
,CLEARWATER,PINELLAS,,,FIRE STATION,-82.77619852,27.95007416,,,,
,CLEARWATER,PINELLAS,,,FIRE STATION,-82.79806358,27.96335693,,,,
,TARPON SPRINGS,PINELLAS,,,FIRE STATION,-82.77253147,28.14469172,,,,
,TARPON SPRINGS,PINELLAS,,,FIRE STATION,-82.76456073,28.16859727,,,,
,TARPON SPRINGS,PINELLAS,,,FIRE STATION,-82.68662002,28.14473791,,,,
,TARPON SPRINGS,PINELLAS,,,FIRE STATION,-82.74490733,28.14276276,,,,
,OLDSMAR,PINELLAS,,,FIRE STATION,-82.67058809,28.04408269,,,,
,LARGO,PINELLAS,,,FIRE STATION,-82.74330132,27.89373066,,,,
,LARGO,PINELLAS,,,FIRE STATION,-82.78786043,27.87252102,,,,
,LARGO,PINELLAS,,,FIRE STATION,-82.79174976,27.91499150,,,,
,LARGO,PINELLAS,,,FIRE STATION,-82.74641327,27.91777160,,,,
,LARGO,PINELLAS,,,FIRE STATION,-82.81383595,27.92311174,,,,
,LARGO,PINELLAS,,,FIRE STATION,-82.80946784,27.89436657,,,,
,PINELLAS PARK,PINELLAS,,,FIRE STATION,-82.70252203,27.84615445,,,,
,PINELLAS PARK,PINELLAS,,,FIRE STATION,-82.72812465,27.85775216,,,,
,DUNEDIN,PINELLAS,,,FIRE STATION,-82.77073989,28.01250628,,,,
,DUNEDIN,PINELLAS,,,FIRE STATION,-82.77718402,28.03757025,,,,
,LEALMAN,PINELLAS,,,FIRE STATION,-82.69255822,27.82150935,,,,
,SAFETY HARBOR,PINELLAS,,,FIRE STATION,-82.69439817,27.99054058,,,,
,SAFETY HARBOR,PINELLAS,,,FIRE STATION,-82.70845560,28.03406321,,,,
,HAINES CITY,POLK,,,FIRE STATION,-81.54566202,28.07819035,,,,
,HAINES CITY,POLK,,,FIRE STATION,-81.53004814,28.01250002,,,,
,HAINES CITY,POLK,,,FIRE STATION,-81.61701987,28.12167501,,,,
,HAINES CITY,POLK,,,FIRE STATION,-81.62248265,28.04346686,,,,
,HAINES CITY,POLK,,,FIRE STATION,-81.62284419,28.11004573,,,,
,HAINES CITY,POLK,,,FIRE STATION,-81.52979880,28.03199815,,,,
,LAKELAND,POLK,,,FIRE STATION,-82.03567342,27.95280784,,,,
,LAKELAND,POLK,,,FIRE STATION,-81.97450170,28.16237335,,,,
,LAKELAND,POLK,,,FIRE STATION,-81.91100675,28.04450449,,,,
,LAKELAND,POLK,,,FIRE STATION,-82.00844073,28.09126621,,,,
,LAKELAND,POLK,,,FIRE STATION,-81.88232105,27.96835727,,,,
,LAKELAND,POLK,,,FIRE STATION,-81.99704442,27.95353532,,,,
,LAKELAND,POLK,,,FIRE STATION,-81.95797575,28.06951016,,,,
,LAKELAND,POLK,,,FIRE STATION,-81.94931862,28.04505337,,,,
,LAKELAND,POLK,,,FIRE STATION,-81.95649857,28.01841805,,,,
,LAKELAND,POLK,,,FIRE STATION,-81.97963354,28.04459022,,,,
,LAKELAND,POLK,,,FIRE STATION,-81.92467810,28.00726778,,,,
,LAKELAND,POLK,,,FIRE STATION,-81.93706893,28.10771577,,,,
,WINTER HAVEN,POLK,,,FIRE STATION,-81.69600262,28.00408763,,,,
,WINTER HAVEN,POLK,,,FIRE STATION,-81.72660401,28.04510971,,,,
,WINTER HAVEN,POLK,,,FIRE STATION,-81.73080239,28.02730389,,,,
,WINTER HAVEN,POLK,,,FIRE STATION,-81.69353093,28.02748920,,,,
,WINTER HAVEN,POLK,,,FIRE STATION,-81.76347820,28.01528188,,,,
,WINTER HAVEN,POLK,,,FIRE STATION,-81.72700951,27.96194335,,,,
,MULBERRY,POLK,,,FIRE STATION,-82.02357277,27.91983192,,,,
,MULBERRY,POLK,,,FIRE STATION,-81.98111995,27.89623294,,,,
,MULBERRY,POLK,,,FIRE STATION,-81.97375150,27.79620599,,,,
,BARTOW,POLK,,,FIRE STATION,-81.71536661,27.87126554,,,,
,BARTOW,POLK,,,FIRE STATION,-81.78337945,27.95212650,,,,
,BARTOW,POLK,,,FIRE STATION,-81.84301063,27.89823462,,,,
,POLK CITY,POLK,,,FIRE STATION,-81.82484816,28.18129085,,,,
,FROSTPROOF,POLK,,,FIRE STATION,-81.52816237,27.74633175,,,,
,FROSTPROOF,POLK,,,FIRE STATION,-81.56030892,27.70913797,,,,
,KISSIMMEE,POLK,,,FIRE STATION,-81.47521668,28.11357152,,,,
,KISSIMMEE,POLK,,,FIRE STATION,-81.48422545,28.14192750,,,,
,LAKE ALFRED,POLK,,,FIRE STATION,-81.72853426,28.09298514,,,,
,EAGLE LAKE,POLK,,,FIRE STATION,-81.75914539,27.97875977,,,,
,DAVENPORT,POLK,,,FIRE STATION,-81.60294165,28.15752603,,,,
,DAVENPORT,POLK,,,FIRE STATION,-81.65473392,28.25457071,,,,
,DAVENPORT,POLK,,,FIRE STATION,-81.56503438,28.24123359,,,,
,LAKE WALES,POLK,,,FIRE STATION,-81.21140690,27.81560443,,,,
,LAKE WALES,POLK,,,FIRE STATION,-81.54270456,27.97211940,,,,
,LAKE WALES,POLK,,,FIRE STATION,-81.41052065,27.86028111,,,,
,LAKE WALES,POLK,,,FIRE STATION,-81.42443614,27.94429822,,,,
,LAKE WALES,POLK,,,FIRE STATION,-81.58969612,27.83475366,,,,
,LAKE WALES,POLK,,,FIRE STATION,-81.33180044,27.81682051,,,,
,LAKE WALES,POLK,,,FIRE STATION,-81.54109759,27.89402721,,,,
,LAKE WALES,POLK,,,FIRE STATION,-81.61400923,27.97883568,,,,
,LAKE WALES,POLK,,,FIRE STATION,-81.38177280,27.97614756,,,,
,LAKE WALES,POLK,,,FIRE STATION,-81.59510203,27.90072651,,,,
,DUNDEE,POLK,,,FIRE STATION,-81.62014545,28.02306921,,,,
,AUBURNDALE,POLK,,,FIRE STATION,-81.78892966,28.06387375,,,,
,AUBURNDALE,POLK,,,FIRE STATION,-81.79319477,28.06717018,,,,
,FORT MEADE,POLK,,,FIRE STATION,-81.80187603,27.75246179,,,,
,BABSON PARK,POLK,,,FIRE STATION,-81.52584116,27.83270721,,,,
,INTERLACHEN,PUTNAM,,,FIRE STATION,-81.89193082,29.62464557,,,,
,INTERLACHEN,PUTNAM,,,FIRE STATION,-81.79655358,29.62589822,,,,
,INTERLACHEN,PUTNAM,,,FIRE STATION,-81.86091480,29.67171846,,,,
,PALATKA,PUTNAM,,,FIRE STATION,-81.64024421,29.64824985,,,,
,PALATKA,PUTNAM,,,FIRE STATION,-81.66045721,29.66884751,,,,
,PALATKA,PUTNAM,,,FIRE STATION,-81.70917314,29.63485042,,,,
,PALATKA,PUTNAM,,,FIRE STATION,-81.67936036,29.65417504,,,,
,PALATKA,PUTNAM,,,FIRE STATION,-81.63528591,29.77127137,,,,
,PALATKA,PUTNAM,,,FIRE STATION,-81.66342320,29.62294063,,,,
,PALATKA,PUTNAM,,,FIRE STATION,-81.72437853,29.71946803,,,,
,SATSUMA,PUTNAM,,,FIRE STATION,-81.61514517,29.58205920,,,,
,SATSUMA,PUTNAM,,,FIRE STATION,-81.65955855,29.54968485,,,,
,FLORAHOME,PUTNAM,,,FIRE STATION,-81.88803391,29.73122882,,,,
,FLORAHOME,PUTNAM,,,FIRE STATION,-81.86088359,29.79213578,,,,
,POMONA PARK,PUTNAM,,,FIRE STATION,-81.59202502,29.49556806,,,,
,CRESCENT CITY,PUTNAM,,,FIRE STATION,-81.67020473,29.47951698,,,,
,CRESCENT CITY,PUTNAM,,,FIRE STATION,-81.51099353,29.43289350,,,,
,EAST PALATKA,PUTNAM,,,FIRE STATION,-81.60031787,29.65506179,,,,
,HAWTHORNE,PUTNAM,,,FIRE STATION,-82.01195916,29.59987719,,,,
,GEORGETOWN,PUTNAM,,,FIRE STATION,-81.64120498,29.39204713,,,,
,MELROSE,PUTNAM,,,FIRE STATION,-82.04957838,29.71009065,,,,
,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.26012695,29.78685666,,,,
,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.32160213,29.89287863,,,,
,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.55202002,29.82282208,,,,
,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.58456298,29.99241037,,,,
,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.30361959,29.81749000,,,,
,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.32084902,29.85085896,,,,
,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.44227118,29.91809508,,,,
,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.33771964,29.94238164,,,,
,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.48992911,29.95948580,,,,
,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.56266734,29.94161143,,,,
,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.35361614,29.88716130,,,,
,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.41609117,30.04371742,,,,
,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.28722020,29.88165978,,,,
, ,ST. JOHNS,,,FIRE STATION,-81.32151222,29.81417564,,,,
, ,ST. JOHNS,,,FIRE STATION,-81.55861951,30.10633589,,,,
,JACKSONVILLE,ST. JOHNS,,,FIRE STATION,-81.63884135,30.08137304,,,,
,JACKSONVILLE,ST. JOHNS,,,FIRE STATION,-81.53413097,30.05967758,,,,
,ST AUGUSTINE BEACH,ST. JOHNS,,,FIRE STATION,-81.26665942,29.85646926,,,,
,PONTE VEDRA BEACH,ST. JOHNS,,,FIRE STATION,-81.31567667,29.99009606,,,,
,PONTE VEDRA BEACH,ST. JOHNS,,,FIRE STATION,-81.39896059,30.17737910,,,,
,PONTE VEDRA BEACH,ST. JOHNS,,,FIRE STATION,-81.38640953,30.22539884,,,,
,PONTE VEDRA,ST. JOHNS,,,FIRE STATION,-81.41230852,30.10236982,,,,
,SAINT AUGUSTINE BEACH,ST. JOHNS,,,FIRE STATION,-81.26695402,29.85643566,,,,
